"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-2d-Life.nlogo"
"1D2DLifeDensityWideSweep (wrapping OFF)"
"04/25/2025 14:17:34:557 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","52"
"run","initial-density","wrap","update-1d","step","density"
"3","5","false","false","98","0.003845044698644622"
"5","5","false","false","97","0.004710179755839662"
"1","5","false","false","96","0.002499279054119004"
"2","5","false","false","115","0.023166394309333847"
"4","5","false","false","117","0.004614053638373546"
"6","5","false","false","112","0.012208016918196674"
"3","5","false","false","99","0.003845044698644622"
"2","5","false","false","116","0.023166394309333847"
"4","5","false","false","118","0.004614053638373546"
"6","5","false","false","113","0.012208016918196674"
"5","5","false","false","98","0.004710179755839662"
"1","5","false","false","97","0.002499279054119004"
"2","5","false","false","117","0.02480053830625781"
"3","5","false","false","100","0.004037296933576853"
"6","5","false","false","114","0.01249639527059502"
"4","5","false","false","119","0.004614053638373546"
"5","5","false","false","99","0.004710179755839662"
"1","5","false","false","98","0.002499279054119004"
"6","5","false","false","115","0.011919638565798328"
"2","5","false","false","118","0.024319907718927232"
"3","5","false","false","101","0.004421801403441315"
"4","5","false","false","120","0.004614053638373546"
"5","5","false","false","100","0.004710179755839662"
"2","5","false","false","119","0.027684321830241276"
"6","5","false","false","116","0.012111890800730558"
"3","5","false","false","102","0.004517927520907431"
"1","5","false","false","99","0.002499279054119004"
"4","5","false","false","121","0.004614053638373546"
"3","5","false","false","103","0.004998558108238008"
"5","5","false","false","101","0.004710179755839662"
"2","5","false","false","120","0.026819186773046236"
"1","5","false","false","100","0.002499279054119004"
"6","5","false","false","117","0.013265404210323945"
"3","5","false","false","104","0.004902431990771893"
"4","5","false","false","122","0.004614053638373546"
"5","5","false","false","102","0.004710179755839662"
"1","5","false","false","101","0.002499279054119004"
"3","5","false","false","105","0.005479188695568586"
"6","5","false","false","118","0.01316927809285783"
"2","5","false","false","121","0.023262520426799962"
"4","5","false","false","123","0.004614053638373546"
"5","5","false","false","103","0.004710179755839662"
"3","5","false","false","106","0.005767567047966933"
"2","5","false","false","122","0.024031529366528886"
"4","5","false","false","124","0.004614053638373546"
"5","5","false","false","104","0.004710179755839662"
"6","5","false","false","119","0.013073151975391713"
"3","5","false","false","107","0.005575314813034702"
"2","5","false","false","123","0.02393540324906277"
"4","5","false","false","125","0.004614053638373546"
"1","5","false","false","102","0.002499279054119004"
"5","5","false","false","105","0.004710179755839662"
"6","5","false","false","120","0.013073151975391713"
"2","5","false","false","124","0.025088916658656157"
"4","5","false","false","126","0.004614053638373546"
"3","5","false","false","108","0.005863693165433048"
"1","5","false","false","103","0.002499279054119004"
"6","5","false","false","121","0.013073151975391713"
"5","5","false","false","106","0.004710179755839662"
"4","5","false","false","127","0.004614053638373546"
"2","5","false","false","125","0.02480053830625781"
"3","5","false","false","109","0.006055945400365279"
"1","5","false","false","104","0.002499279054119004"
"4","5","false","false","128","0.004614053638373546"
"3","5","false","false","110","0.005863693165433048"
"6","5","false","false","122","0.012688647505527251"
"2","5","false","false","126","0.0272036912429107"
"4","5","false","false","129","0.004614053638373546"
"5","5","false","false","107","0.004710179755839662"
"1","5","false","false","105","0.002499279054119004"
"6","5","false","false","123","0.012688647505527251"
"3","5","false","false","111","0.005863693165433048"
"5","5","false","false","108","0.004710179755839662"
"4","5","false","false","130","0.004614053638373546"
"1","5","false","false","106","0.002499279054119004"
"6","5","false","false","124","0.012688647505527251"
"2","5","false","false","127","0.024512159953859462"
"3","5","false","false","112","0.0052869364606363545"
"5","5","false","false","109","0.004710179755839662"
"4","5","false","false","131","0.004614053638373546"
"6","5","false","false","125","0.01249639527059502"
"2","5","false","false","128","0.022493511487071037"
"5","5","false","false","110","0.004710179755839662"
"6","5","false","false","126","0.012977025857925598"
"3","5","false","false","113","0.005671440930500817"
"4","5","false","false","132","0.004614053638373546"
"5","5","false","false","111","0.004710179755839662"
"6","5","false","false","127","0.011439007978467749"
"2","5","false","false","129","0.022974142074401616"
"4","5","false","false","133","0.004614053638373546"
"3","5","false","false","114","0.005479188695568586"
"5","5","false","false","112","0.004710179755839662"
"6","5","false","false","128","0.012880899740459483"
"4","5","false","false","134","0.004614053638373546"
"2","5","false","false","130","0.02220513313467269"
"5","5","false","false","113","0.004710179755839662"
"4","5","false","false","135","0.004614053638373546"
"6","5","false","false","129","0.011246755743535519"
"3","5","false","false","115","0.006152071517831394"
"2","5","false","false","131","0.022589637604537152"
"5","5","false","false","114","0.004710179755839662"
"6","5","false","false","130","0.012400269153128906"
"5","5","false","false","115","0.004710179755839662"
"4","5","false","false","136","0.004614053638373546"
"3","5","false","false","116","0.005767567047966933"
"1","5","false","false","107","0.002499279054119004"
"2","5","false","false","132","0.021243871960011537"
"5","5","false","false","116","0.004710179755839662"
"4","5","false","false","137","0.004614053638373546"
"6","5","false","false","131","0.011823512448332211"
"3","5","false","false","117","0.004902431990771893"
"1","5","false","false","108","0.002499279054119004"
"4","5","false","false","138","0.004614053638373546"
"6","5","false","false","132","0.011919638565798328"
"2","5","false","false","133","0.021147745842545418"
"3","5","false","false","118","0.004902431990771893"
"5","5","false","false","117","0.004710179755839662"
"1","5","false","false","109","0.002499279054119004"
"6","5","false","false","133","0.012015764683264443"
"2","5","false","false","134","0.020859367490147072"
"5","5","false","false","118","0.004710179755839662"
"4","5","false","false","139","0.004614053638373546"
"3","5","false","false","119","0.004614053638373546"
"1","5","false","false","110","0.002499279054119004"
"5","5","false","false","119","0.004710179755839662"
"4","5","false","false","140","0.004614053638373546"
"6","5","false","false","134","0.012304143035662789"
"3","5","false","false","120","0.004902431990771893"
"2","5","false","false","135","0.020859367490147072"
"1","5","false","false","111","0.002499279054119004"
"3","5","false","false","121","0.004710179755839662"
"6","5","false","false","135","0.012208016918196674"
"5","5","false","false","120","0.004710179755839662"
"2","5","false","false","136","0.021436124194943767"
"4","5","false","false","141","0.004614053638373546"
"1","5","false","false","112","0.002499279054119004"
"5","5","false","false","121","0.004710179755839662"
"3","5","false","false","122","0.005479188695568586"
"4","5","false","false","142","0.004614053638373546"
"2","5","false","false","137","0.021628376429875997"
"1","5","false","false","113","0.002499279054119004"
"3","5","false","false","123","0.004998558108238008"
"5","5","false","false","122","0.004710179755839662"
"6","5","false","false","136","0.012400269153128906"
"4","5","false","false","143","0.004614053638373546"
"2","5","false","false","138","0.020763241372680957"
"3","5","false","false","124","0.005575314813034702"
"5","5","false","false","123","0.004710179755839662"
"1","5","false","false","114","0.002499279054119004"
"4","5","false","false","144","0.004614053638373546"
"3","5","false","false","125","0.005575314813034702"
"6","5","false","false","137","0.013553782562722291"
"2","5","false","false","139","0.021916754782274343"
"4","5","false","false","145","0.004614053638373546"
"6","5","false","false","138","0.012400269153128906"
"3","5","false","false","126","0.005479188695568586"
"2","5","false","false","140","0.021147745842545418"
"4","5","false","false","146","0.004614053638373546"
"1","5","false","false","115","0.002499279054119004"
"5","5","false","false","124","0.004710179755839662"
"6","5","false","false","139","0.011823512448332211"
"2","5","false","false","141","0.02220513313467269"
"3","5","false","false","127","0.007209458809958665"
"4","5","false","false","147","0.004614053638373546"
"1","5","false","false","116","0.002499279054119004"
"5","5","false","false","125","0.004710179755839662"
"3","5","false","false","128","0.00624819763529751"
"2","5","false","false","142","0.022589637604537152"
"6","5","false","false","140","0.011823512448332211"
"4","5","false","false","148","0.004614053638373546"
"1","5","false","false","117","0.002499279054119004"
"4","5","false","false","149","0.004614053638373546"
"2","5","false","false","143","0.024031529366528886"
"5","5","false","false","126","0.004710179755839662"
"3","5","false","false","129","0.00797846774968759"
"6","5","false","false","141","0.011342881861001634"
"1","5","false","false","118","0.002499279054119004"
"4","5","false","false","150","0.004614053638373546"
"2","5","false","false","144","0.024608286071325577"
"6","5","false","false","142","0.011823512448332211"
"3","5","false","false","130","0.007209458809958665"
"5","5","false","false","127","0.004710179755839662"
"1","5","false","false","119","0.002499279054119004"
"4","5","false","false","151","0.004614053638373546"
"3","5","false","false","131","0.008362972219552052"
"6","5","false","false","143","0.012015764683264443"
"2","5","false","false","145","0.025473421128520617"
"1","5","false","false","120","0.002499279054119004"
"5","5","false","false","128","0.004710179755839662"
"4","5","false","false","152","0.004614053638373546"
"3","5","false","false","132","0.007401711044890897"
"5","5","false","false","129","0.004710179755839662"
"1","5","false","false","121","0.002499279054119004"
"2","5","false","false","146","0.0284533307699702"
"6","5","false","false","144","0.011246755743535519"
"4","5","false","false","153","0.004614053638373546"
"3","5","false","false","133","0.00797846774968759"
"5","5","false","false","130","0.004710179755839662"
"2","5","false","false","147","0.02653080842064789"
"1","5","false","false","122","0.002499279054119004"
"6","5","false","false","145","0.012400269153128906"
"3","5","false","false","134","0.008459098337018169"
"5","5","false","false","131","0.004710179755839662"
"4","5","false","false","154","0.004614053638373546"
"2","5","false","false","148","0.023550898779198307"
"6","5","false","false","146","0.011054503508603288"
"1","5","false","false","123","0.002499279054119004"
"5","5","false","false","132","0.004710179755839662"
"4","5","false","false","155","0.004614053638373546"
"6","5","false","false","147","0.011727386330866096"
"3","5","false","false","135","0.009324233394213208"
"2","5","false","false","149","0.024031529366528886"
"1","5","false","false","124","0.002499279054119004"
"5","5","false","false","133","0.004710179755839662"
"4","5","false","false","156","0.004614053638373546"
"6","5","false","false","148","0.011150629626069403"
"3","5","false","false","136","0.0064404498702297416"
"2","5","false","false","150","0.02307026819186773"
"1","5","false","false","125","0.002499279054119004"
"5","5","false","false","134","0.004710179755839662"
"6","5","false","false","149","0.012015764683264443"
"2","5","false","false","151","0.024031529366528886"
"4","5","false","false","157","0.004614053638373546"
"3","5","false","false","137","0.006824954340094204"
"5","5","false","false","135","0.004710179755839662"
"1","5","false","false","126","0.002499279054119004"
